timestamp,source_ip,destination_ip,attack_type,is_attack,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean
2025-10-31 12:16:55.530262,192.168.1.19,10.0.0.1,DDoS,True,80,585394,3,4,26,11601,19861.83664,11.95775836,97565.66667,7970.0,195090.6667
2025-10-31 10:27:05.530262,192.168.1.9,10.0.0.6,BENIGN,False,54129,72019751,6,10,11613,68,162.1916188,0.222161279,4801316.733,14400000.0,7921475.0
2025-10-31 13:56:00.530262,192.168.1.22,10.0.0.5,DDoS,True,80,32427,3,4,26,11601,358559.2253,215.8694915,5404.5,15566.5,10806.33333
2025-11-01 12:43:00.530262,192.168.1.3,10.0.0.7,DDoS,True,80,406170,3,5,26,11607,28640.71694,19.69618633,58024.28571,452.5,101527.5
2025-11-01 11:23:10.530262,192.168.1.33,10.0.0.7,DDoS,True,80,11286676,5,0,30,0,2.658001346,0.443000224,2821669.0,2821669.0,0.0
2025-11-01 07:46:00.530262,192.168.1.7,10.0.0.19,DDoS,True,80,1032051,3,4,26,11601,11265.91612,6.782610549,172008.5,7723.5,344015.3333
2025-10-31 09:33:46.530262,192.168.1.14,10.0.0.3,DDoS,True,80,1011601,3,4,26,11607,11499.59322,6.919724279,168600.1667,297.5,337184.6667
2025-11-02 05:18:00.530262,192.168.1.9,10.0.0.4,BENIGN,False,64469,12620180,1,6,1375,30,111.3296324,0.554667208,2103363.333,0.0,2522933.4
2025-10-31 02:50:29.530262,192.168.1.43,10.0.0.16,BENIGN,False,53,303770,4,2,176,198,1231.194654,19.75178589,60754.0,10447.33333,4.0
2025-10-31 20:16:01.530262,192.168.1.21,10.0.0.1,DDoS,True,80,1803327,3,5,26,11607,6450.854448,4.436244785,257618.1429,270.5,450831.0
2025-10-31 12:05:59.530262,192.168.1.8,10.0.0.10,DDoS,True,80,18935,3,5,26,11601,614048.0591,422.4980195,2705.0,6005.5,4719.5
2025-11-01 18:32:09.530262,192.168.1.5,10.0.0.9,BENIGN,False,57624,3317739,1,5,6,30,10.85076313,1.808460521,663547.8,0.0,822483.25
2025-11-01 21:38:24.530262,192.168.1.39,10.0.0.10,DDoS,True,80,99087521,9,4,62,11601,117.7040245,0.131197146,8257293.417,12400000.0,63163.66667
2025-10-31 02:40:50.530262,192.168.1.1,10.0.0.12,BENIGN,False,53,157,2,2,76,132,1324840.764,25477.70701,52.33333333,4.0,3.0
2025-10-31 20:02:18.530262,192.168.1.16,10.0.0.2,DDoS,True,80,41644,3,4,26,11601,279199.8847,168.0914417,6940.666667,8369.0,13872.66667
2025-11-01 01:18:14.530262,192.168.1.16,10.0.0.8,BENIGN,False,25474,11894021,1,5,6,30,3.026730826,0.504455138,2378804.2,0.0,2972434.25
2025-11-01 22:28:47.530262,192.168.1.29,10.0.0.2,DDoS,True,80,641764,3,5,26,11607,18126.60106,12.46564158,91680.57143,426.5,160429.0
2025-11-01 02:37:57.530262,192.168.1.20,10.0.0.5,DDoS,True,80,11035687,4,0,24,0,2.174762659,0.362460443,3678562.333,3678562.333,0.0
2025-11-01 08:42:46.530262,192.168.1.12,10.0.0.18,DDoS,True,80,4078909,5,0,30,0,7.354907893,1.225817982,1019727.25,1019727.25,0.0
2025-10-31 04:49:45.530262,192.168.1.31,10.0.0.12,BENIGN,False,80,282462,3,4,443,872,4655.493482,24.78209458,47077.0,129364.5,86440.66667
2025-11-01 13:57:16.530262,192.168.1.46,10.0.0.13,DDoS,True,80,589035,5,0,30,0,50.93075963,8.488459939,147258.75,147258.75,0.0
2025-10-31 18:10:04.530262,192.168.1.5,10.0.0.1,BENIGN,False,80,75142100,33,22,8256,4117,164.661355,0.731946539,1391520.37,2040347.344,3576847.143
2025-11-01 17:19:45.530262,192.168.1.25,10.0.0.6,DDoS,True,80,1107428,3,4,26,11607,10504.52038,6.320952694,184571.3333,475.5,369102.3333
2025-10-31 01:21:56.530262,192.168.1.26,10.0.0.8,BENIGN,False,53,47951,1,1,76,158,4879.981648,41.70924485,47951.0,0.0,0.0
2025-10-31 09:06:52.530262,192.168.1.3,10.0.0.12,DDoS,True,80,4099933,5,0,30,0,7.317192744,1.219532124,1024983.25,1024983.25,0.0
2025-10-31 01:45:12.530262,192.168.1.39,10.0.0.6,BENIGN,False,80,6183,2,0,12,0,1940.805434,323.4675724,6183.0,6183.0,0.0
2025-11-01 01:43:44.530262,192.168.1.8,10.0.0.6,DDoS,True,80,82442836,8,5,56,11601,141.3949418,0.157685017,6870236.333,11700000.0,70280.75
2025-11-01 19:31:54.530262,192.168.1.38,10.0.0.5,DDoS,True,80,66530,3,5,26,11601,174763.2647,120.2465053,9504.285714,4706.5,16620.25
2025-11-02 07:46:27.530262,192.168.1.32,10.0.0.10,BENIGN,False,53,30779,4,4,140,252,12735.95633,259.9174762,4397.0,10205.66667,22.66666667
2025-10-31 01:08:47.530262,192.168.1.11,10.0.0.11,BENIGN,False,53,187,2,2,176,272,2395721.925,21390.37433,62.33333333,3.0,3.0
2025-11-02 01:06:53.530262,192.168.1.31,10.0.0.16,DDoS,True,80,32528,3,6,26,11601,357445.8928,276.6847024,4066.0,16003.0,6484.2
2025-11-02 02:32:48.530262,192.168.1.41,10.0.0.7,BENIGN,False,64926,101408190,5,9,11613,62,115.1287682,0.13805591,7800630.0,25400000.0,12700000.0
2025-10-31 03:20:59.530262,192.168.1.48,10.0.0.6,BENIGN,False,443,241013,10,7,559,4132,19463.68038,70.53561426,15063.3125,26779.22222,19851.0
2025-10-31 05:25:43.530262,192.168.1.19,10.0.0.13,DDoS,True,80,10962462,4,0,24,0,2.189289231,0.364881538,3654154.0,3654154.0,0.0
2025-10-31 19:12:18.530262,192.168.1.26,10.0.0.10,DDoS,True,80,796617,3,6,26,11607,14603.00245,11.29777547,99577.125,425.5,159319.8
2025-11-01 20:12:14.530262,192.168.1.17,10.0.0.3,DDoS,True,80,1972134,5,0,30,0,15.21194807,2.535324679,493033.5,493033.5,0.0
2025-11-01 07:43:21.530262,192.168.1.49,10.0.0.17,DDoS,True,80,1354017,5,0,30,0,22.15629494,3.692715823,338504.25,338504.25,0.0
2025-11-01 02:28:56.530262,192.168.1.39,10.0.0.6,DDoS,True,80,4204600,4,0,24,0,5.708034058,0.95133901,1401533.333,1401533.333,0.0
2025-10-31 19:04:29.530262,192.168.1.44,10.0.0.2,DDoS,True,80,114181,3,5,26,11607,101882.0995,70.06419632,16311.57143,496.5,28528.75
2025-11-01 01:37:36.530262,192.168.1.37,10.0.0.3,DDoS,True,80,131181,3,5,26,11601,88633.26244,60.98444134,18740.14286,2603.0,32718.0
2025-11-01 15:25:54.530262,192.168.1.8,10.0.0.11,DDoS,True,80,160631,3,5,26,11601,72383.28841,49.8035871,22947.28571,6591.5,40120.0
2025-11-01 08:28:19.530262,192.168.1.25,10.0.0.10,BENIGN,False,53370,30907,7,2,11601,26,376193.0954,291.1961692,3863.375,5151.166667,3.0
2025-11-01 00:09:48.530262,192.168.1.40,10.0.0.13,DDoS,True,80,5121886,4,0,24,0,4.685773951,0.780962325,1707295.333,1707295.333,0.0
2025-11-02 01:19:12.530262,192.168.1.38,10.0.0.5,DDoS,True,80,291216,3,5,26,11601,39925.6909,27.47101808,41602.28571,7716.5,72770.75
2025-10-31 08:25:07.530262,192.168.1.13,10.0.0.7,DDoS,True,80,5208880,4,0,24,0,4.607516395,0.767919399,1736293.333,1736293.333,0.0
2025-10-31 17:47:28.530262,192.168.1.6,10.0.0.9,DDoS,True,80,79566242,8,6,56,11607,146.5822654,0.175954018,6120480.154,11400000.0,19067.0
2025-11-02 04:17:13.530262,192.168.1.31,10.0.0.14,DDoS,True,80,873827,3,6,26,11607,13312.70377,10.29952153,109228.375,392.5,174762.8
2025-11-02 11:21:19.530262,192.168.1.28,10.0.0.4,BENIGN,False,80,13048431,6,6,343,2960,253.1338825,0.919650799,1186221.0,34314.4,2592789.4
2025-11-01 02:59:36.530262,192.168.1.22,10.0.0.16,DDoS,True,80,4108524,4,0,24,0,5.841513887,0.973585648,1369508.0,1369508.0,0.0
2025-11-01 07:58:42.530262,192.168.1.8,10.0.0.1,BENIGN,False,53,204,2,2,64,204,1313725.49,19607.84314,68.0,4.0,48.0
2025-10-31 03:04:44.530262,192.168.1.26,10.0.0.2,BENIGN,False,53,103315,2,2,90,196,2768.233074,38.71654648,34438.33333,1.0,2.0
2025-11-01 11:51:26.530262,192.168.1.17,10.0.0.12,DDoS,True,80,65303,3,6,26,11601,178046.9504,137.8190895,8162.875,7928.0,13059.4
2025-10-31 09:07:09.530262,192.168.1.1,10.0.0.7,DDoS,True,80,3024975,4,0,24,0,7.933949867,1.322324978,1008325.0,1008325.0,0.0
2025-11-01 09:51:57.530262,192.168.1.8,10.0.0.4,DDoS,True,80,8113813,4,0,24,0,2.957918798,0.492986466,2704604.333,2704604.333,0.0
2025-11-02 04:17:14.530262,192.168.1.35,10.0.0.16,DDoS,True,80,1065104,4,0,24,0,22.53301086,3.75550181,355034.6667,355034.6667,0.0
2025-10-31 12:20:52.530262,192.168.1.12,10.0.0.18,DDoS,True,80,73699026,8,4,56,11601,158.17034,0.162824404,6699911.455,10300000.0,454978.6667
2025-10-31 05:24:21.530262,192.168.1.14,10.0.0.3,DDoS,True,80,53224,5,0,30,0,563.6554938,93.94258229,13306.0,13306.0,0.0
2025-10-31 17:46:39.530262,192.168.1.34,10.0.0.6,DDoS,True,80,79466555,9,6,62,11607,146.8416493,0.188758655,5676182.5,9787824.25,232946.8
2025-11-01 02:10:32.530262,192.168.1.46,10.0.0.18,DDoS,True,80,82471017,8,3,56,11601,141.3466261,0.133380191,8247101.7,11700000.0,415023.5
2025-11-02 08:45:53.530262,192.168.1.18,10.0.0.10,BENIGN,False,80,15949618,7,5,399,468,54.35866865,0.752369116,1449965.273,2658269.667,2517554.0
2025-10-31 06:09:36.530262,192.168.1.16,10.0.0.1,DDoS,True,80,723581,3,4,26,11601,16068.69169,9.674106976,120596.8333,5929.5,241177.3333
2025-11-01 20:28:51.530262,192.168.1.37,10.0.0.8,DDoS,True,80,5324878,4,0,24,0,4.507145516,0.751190919,1774959.333,1774959.333,0.0
2025-10-31 19:33:37.530262,192.168.1.36,10.0.0.6,DDoS,True,80,6154788,8,4,56,11607,1894.947478,1.949701598,559526.1818,867042.8571,28764.66667
2025-11-02 00:06:18.530262,192.168.1.48,10.0.0.4,BENIGN,False,63755,100994585,7,9,11607,62,115.5408481,0.158424335,6732972.333,16800000.0,12500000.0
2025-10-31 08:53:58.530262,192.168.1.35,10.0.0.10,DDoS,True,80,4705870,5,0,30,0,6.375016734,1.062502789,1176467.5,1176467.5,0.0
2025-11-01 18:26:17.530262,192.168.1.22,10.0.0.19,BENIGN,False,59940,40642,8,2,11601,26,286083.362,246.0508833,4515.777778,5806.0,2.0
2025-10-31 01:57:17.530262,192.168.1.24,10.0.0.15,BENIGN,False,80,64518,2,0,12,0,185.9946062,30.99910103,64518.0,64518.0,0.0
2025-11-02 01:21:42.530262,192.168.1.35,10.0.0.14,DDoS,True,80,29152,4,0,24,0,823.2711306,137.2118551,9717.333333,9717.333333,0.0
2025-11-01 14:15:17.530262,192.168.1.42,10.0.0.13,DDoS,True,80,93888281,8,5,56,11607,124.2221061,0.138462435,7824023.417,13400000.0,50518.5
2025-11-01 21:33:29.530262,192.168.1.46,10.0.0.19,DDoS,True,80,871239,3,5,26,11601,13345.36218,9.182325401,124462.7143,14098.0,217799.5
2025-11-01 21:45:50.530262,192.168.1.3,10.0.0.7,DDoS,True,80,100189990,8,5,56,11601,116.3489486,0.129753481,8349165.833,14300000.0,5472.25
2025-11-02 09:43:10.530262,192.168.1.28,10.0.0.3,BENIGN,False,53,153,2,2,90,122,1385620.915,26143.79085,51.0,1.0,47.0
2025-10-31 11:21:18.530262,192.168.1.26,10.0.0.12,DDoS,True,80,1687644,3,6,26,11601,6889.486171,5.332878261,210955.5,19374.0,337519.4
2025-11-01 09:14:18.530262,192.168.1.33,10.0.0.16,DDoS,True,80,89400118,9,6,62,11607,130.5255548,0.167785013,6385722.714,11100000.0,177771.6
2025-11-01 18:32:20.530262,192.168.1.31,10.0.0.19,BENIGN,False,35830,9026546,1,6,6,36,4.652942554,0.775490426,1504424.333,0.0,1801751.4
2025-11-02 06:54:47.530262,192.168.1.43,10.0.0.12,BENIGN,False,53,185,2,2,70,102,929729.7297,21621.62162,61.66666667,47.0,49.0
2025-10-31 02:03:32.530262,192.168.1.22,10.0.0.7,BENIGN,False,54556,83,1,1,0,0,0.0,24096.38554,83.0,0.0,0.0
2025-11-01 12:35:50.530262,192.168.1.23,10.0.0.18,DDoS,True,80,10554740,4,0,24,0,2.273859896,0.378976649,3518246.667,3518246.667,0.0
2025-11-01 08:20:11.530262,192.168.1.49,10.0.0.5,BENIGN,False,50385,2680262,1,5,6,30,13.43152274,2.238587123,536052.4,0.0,664760.0
2025-10-31 07:29:51.530262,192.168.1.16,10.0.0.7,BENIGN,False,53,218,2,2,64,204,1229357.798,18348.62385,72.66666667,3.0,48.0
2025-10-31 16:54:16.530262,192.168.1.33,10.0.0.9,DDoS,True,80,2028488,5,0,30,0,14.78934063,2.464890105,507122.0,507122.0,0.0
2025-11-02 03:58:17.530262,192.168.1.24,10.0.0.10,DDoS,True,80,1827880,3,5,26,11601,6360.920848,4.376654923,261125.7143,11506.5,456957.5
2025-10-31 03:27:43.530262,192.168.1.6,10.0.0.14,BENIGN,False,53,167,2,2,62,94,934131.7365,23952.09581,55.66666667,3.0,47.0
2025-11-01 01:45:52.530262,192.168.1.12,10.0.0.9,DDoS,True,80,609476,3,6,26,11607,19086.88775,14.76678327,76184.5,210.0,121891.8
2025-11-02 03:32:48.530262,192.168.1.34,10.0.0.11,DDoS,True,80,615268,3,5,26,11601,18897.45607,13.00246397,87895.42857,3558.5,153794.0
2025-10-31 11:58:14.530262,192.168.1.45,10.0.0.19,DDoS,True,80,652133,3,6,26,11601,17829.18515,13.80086577,81516.625,7324.5,130407.8
2025-10-31 06:54:23.530262,192.168.1.5,10.0.0.9,DDoS,True,80,72003751,8,4,56,11601,161.8943435,0.166657984,6545795.545,10100000.0,352996.6667
2025-10-31 08:51:01.530262,192.168.1.41,10.0.0.9,DDoS,True,80,2560143,5,0,30,0,11.71809543,1.953015906,640035.75,640035.75,0.0
2025-11-01 10:10:33.530262,192.168.1.39,10.0.0.10,DDoS,True,80,5346880,5,0,30,0,5.610748698,0.935124783,1336720.0,1336720.0,0.0
2025-10-31 15:37:43.530262,192.168.1.42,10.0.0.6,BENIGN,False,57518,76279573,6,9,11607,62,152.9767347,0.196645044,5448540.929,15300000.0,9310236.375
2025-10-31 20:33:15.530262,192.168.1.43,10.0.0.6,BENIGN,False,58434,6090059,1,5,6,30,5.911272781,0.98521213,1218011.8,0.0,1522457.75
2025-11-01 22:44:44.530262,192.168.1.40,10.0.0.19,DDoS,True,80,10702713,4,0,24,0,2.242422085,0.373737014,3567571.0,3567571.0,0.0
2025-10-31 09:15:09.530262,192.168.1.10,10.0.0.6,DDoS,True,80,70895132,9,4,62,11607,164.5952221,0.183369431,5907927.667,8781315.875,215112.3333
2025-11-01 03:15:26.530262,192.168.1.28,10.0.0.5,DDoS,True,80,16317,3,5,26,11607,712937.4272,490.2862046,2331.0,1111.0,4066.25
2025-10-31 00:38:59.530262,192.168.1.9,10.0.0.7,BENIGN,False,443,5212184,7,4,635,150,150.6086508,2.110439693,521218.4,868697.3333,108343.0
2025-11-02 09:39:15.530262,192.168.1.31,10.0.0.9,BENIGN,False,443,5146563,8,5,389,3118,681.4256427,2.525957615,428880.25,735223.2857,32157.5
2025-11-01 00:00:22.530262,192.168.1.31,10.0.0.15,DDoS,True,80,7894793,4,0,24,0,3.039978376,0.506663063,2631597.667,2631597.667,0.0
2025-11-01 18:29:29.530262,192.168.1.7,10.0.0.12,BENIGN,False,35670,2070977,1,5,6,30,17.38309986,2.89718331,414195.4,0.0,516741.5
2025-11-02 12:57:51.530262,192.168.1.11,10.0.0.13,BENIGN,False,443,334705,10,6,551,4398,14786.15497,47.80328946,22313.66667,37189.44444,30688.4
2025-11-01 00:20:55.530262,192.168.1.23,10.0.0.12,DDoS,True,80,11882693,5,0,30,0,2.524680222,0.420780037,2970673.25,2970673.25,0.0
2025-10-31 22:09:41.530262,192.168.1.44,10.0.0.4,DDoS,True,80,18625,3,4,26,11601,624268.4564,375.8389262,3104.166667,9088.5,6178.333333
2025-10-31 03:08:58.530262,192.168.1.20,10.0.0.8,BENIGN,False,465,3,2,0,37,0,12300000.0,666666.6667,3.0,3.0,0.0
2025-11-01 23:08:26.530262,192.168.1.35,10.0.0.11,BENIGN,False,80,12518460,31,55,16109,7320,1871.556086,6.869854599,147276.0,196158.8333,227856.2593
2025-11-01 01:24:56.530262,192.168.1.19,10.0.0.13,BENIGN,False,25898,6142783,1,5,6,30,5.860535852,0.976755975,1228556.6,0.0,1529842.5
2025-11-01 01:25:11.530262,192.168.1.30,10.0.0.14,BENIGN,False,64833,82205593,7,9,11607,62,141.9489791,0.194633959,5480372.867,13700000.0,10200000.0
2025-11-01 11:03:21.530262,192.168.1.3,10.0.0.3,BENIGN,False,443,5397139,8,5,378,3163,656.0883461,2.408683564,449761.5833,771019.8571,73013.25
2025-10-31 08:20:48.530262,192.168.1.30,10.0.0.18,DDoS,True,80,67260,3,5,26,11601,172866.4883,118.9414213,9608.571429,3524.5,16795.75
2025-10-31 09:49:10.530262,192.168.1.44,10.0.0.19,DDoS,True,80,1221581,3,5,26,11607,9522.905153,6.548890331,174511.5714,384.5,305391.0
2025-11-01 20:11:37.530262,192.168.1.32,10.0.0.14,DDoS,True,80,1831355,3,6,26,11607,6352.12725,4.914393987,228919.375,402.0,366261.4
2025-10-31 08:36:00.530262,192.168.1.37,10.0.0.6,DDoS,True,80,2549930,4,0,24,0,9.412023075,1.568670513,849976.6667,849976.6667,0.0
2025-11-01 20:18:18.530262,192.168.1.32,10.0.0.19,DDoS,True,80,1801179,3,5,26,11607,6458.547429,4.441535239,257311.2857,391.0,450283.25
2025-10-31 12:00:19.530262,192.168.1.38,10.0.0.14,DDoS,True,80,693968,3,6,26,11607,16763.02077,12.9688977,86746.0,328.5,138767.2
2025-11-01 01:27:51.530262,192.168.1.43,10.0.0.17,BENIGN,False,64983,82194750,5,9,12976,56,158.5502724,0.17032718,6322673.077,20500000.0,10300000.0
2025-10-31 16:24:30.530262,192.168.1.28,10.0.0.2,DDoS,True,80,1891472,3,4,26,11607,6150.23643,3.700821371,315245.3333,427.0,630475.6667
2025-10-31 05:51:34.530262,192.168.1.9,10.0.0.4,DDoS,True,80,1562535,3,4,26,11607,7444.953233,4.47989965,260422.5,537.5,520829.6667
2025-10-31 03:31:17.530262,192.168.1.36,10.0.0.7,BENIGN,False,53,47378,1,1,44,60,2195.111655,42.21368568,47378.0,0.0,0.0
2025-11-01 03:06:25.530262,192.168.1.23,10.0.0.3,DDoS,True,80,16631,3,6,26,11601,699116.1085,541.1580783,2078.875,6008.0,3322.8
2025-11-02 13:09:32.530262,192.168.1.29,10.0.0.10,BENIGN,False,61349,684,2,0,12,0,17543.85965,2923.976608,684.0,684.0,0.0
2025-11-02 06:10:11.530262,192.168.1.17,10.0.0.14,BENIGN,False,22,194,1,1,0,0,0.0,10309.27835,194.0,0.0,0.0
2025-10-31 16:05:16.530262,192.168.1.41,10.0.0.17,DDoS,True,80,1406325,3,5,26,11607,8271.914387,5.688585498,200903.5714,325.0,351571.0
2025-11-02 00:01:18.530262,192.168.1.31,10.0.0.13,BENIGN,False,63573,1141618,6,2,11607,26,10189.92342,7.007597988,163088.2857,228323.6,98.0
2025-10-31 05:33:09.530262,192.168.1.47,10.0.0.14,DDoS,True,80,89409,3,5,26,11607,130109.9442,89.47645092,12772.71429,784.5,22340.75
2025-11-01 14:32:07.530262,192.168.1.34,10.0.0.12,DDoS,True,80,1384812,3,6,26,11601,8396.085534,6.499077131,173101.5,9144.0,276924.2
2025-11-01 19:52:22.530262,192.168.1.41,10.0.0.7,DDoS,True,80,2032592,4,0,24,0,11.80758362,1.967930603,677530.6667,677530.6667,0.0
2025-11-01 13:15:51.530262,192.168.1.34,10.0.0.7,BENIGN,False,31595,2058836,1,5,6,30,17.48560837,2.914268062,411767.2,0.0,508154.75
2025-10-31 05:47:06.530262,192.168.1.42,10.0.0.13,DDoS,True,80,4383900,5,0,30,0,6.843221789,1.140536965,1095975.0,1095975.0,0.0
2025-10-31 17:59:24.530262,192.168.1.40,10.0.0.15,BENIGN,False,53,223,2,2,64,204,1201793.722,17937.21973,74.33333333,2.0,48.0
2025-10-31 13:46:52.530262,192.168.1.25,10.0.0.18,DDoS,True,80,1041512,3,5,26,11601,11163.57757,7.681140496,148787.4286,4233.5,260370.25
2025-11-01 23:06:41.530262,192.168.1.38,10.0.0.8,BENIGN,False,53,211,2,2,64,204,1270142.18,18957.34597,70.33333333,3.0,47.0
2025-10-31 16:59:46.530262,192.168.1.9,10.0.0.14,DDoS,True,80,12109737,5,0,30,0,2.477345297,0.412890883,3027434.25,3027434.25,0.0
2025-10-31 02:37:44.530262,192.168.1.18,10.0.0.17,BENIGN,False,53,181,2,2,46,46,508287.2928,22099.44751,60.33333333,1.0,1.0
2025-10-31 15:47:48.530262,192.168.1.32,10.0.0.2,BENIGN,False,19840,9562505,1,5,6,30,3.764703914,0.627450652,1912501.0,0.0,2386937.25
2025-10-31 02:53:37.530262,192.168.1.5,10.0.0.4,BENIGN,False,53,186,2,2,58,122,967741.9355,21505.37634,62.0,3.0,49.0
2025-10-31 04:30:58.530262,192.168.1.40,10.0.0.13,DDoS,True,80,650436,3,5,26,11607,17884.92642,12.29944222,92919.42857,404.5,162598.0
2025-11-02 05:32:49.530262,192.168.1.18,10.0.0.13,DDoS,True,80,114999,4,0,24,0,208.6974669,34.78291116,38333.0,38333.0,0.0
2025-11-01 07:31:35.530262,192.168.1.1,10.0.0.2,DDoS,True,80,11336688,5,0,30,0,2.646275526,0.441045921,2834172.0,2834172.0,0.0
2025-11-01 18:58:18.530262,192.168.1.30,10.0.0.5,DDoS,True,80,162923,5,0,30,0,184.1360643,30.68934405,40730.75,40730.75,0.0
2025-10-31 21:28:35.530262,192.168.1.8,10.0.0.6,DDoS,True,80,5763855,4,0,24,0,4.163879903,0.693979984,1921285.0,1921285.0,0.0
2025-10-31 03:54:20.530262,192.168.1.40,10.0.0.3,BENIGN,False,443,4654633,5,1,135,46,38.88598736,1.289038255,930926.6,1163658.25,0.0
2025-10-31 16:57:09.530262,192.168.1.16,10.0.0.9,DDoS,True,80,6061570,4,0,24,0,3.959370262,0.659895044,2020523.333,2020523.333,0.0
2025-11-01 09:59:44.530262,192.168.1.9,10.0.0.12,DDoS,True,80,11039662,5,0,30,0,2.717474502,0.452912417,2759915.5,2759915.5,0.0
2025-11-02 09:23:47.530262,192.168.1.4,10.0.0.7,BENIGN,False,80,46256665,10,9,936,4204,111.119122,0.410751618,2569814.722,4479500.333,5780191.25
2025-10-31 03:42:22.530262,192.168.1.37,10.0.0.9,BENIGN,False,53,181,2,2,64,96,883977.9006,22099.44751,60.33333333,13.0,3.0
2025-10-31 23:05:09.530262,192.168.1.25,10.0.0.12,BENIGN,False,24019,4089092,1,5,6,30,8.803910501,1.467318417,817818.4,0.0,1021976.25
2025-11-01 08:18:37.530262,192.168.1.14,10.0.0.4,BENIGN,False,52909,412271,7,2,11601,26,28202.32323,21.83030094,51533.875,68711.83333,69.0
2025-11-01 08:03:03.530262,192.168.1.39,10.0.0.4,BENIGN,False,53,238,2,2,64,258,1352941.176,16806.72269,79.33333333,1.0,47.0
2025-11-02 13:14:27.530262,192.168.1.5,10.0.0.1,BENIGN,False,53,48848,2,2,68,198,5445.463479,81.88666885,16282.66667,1.0,3.0
2025-11-02 05:11:36.530262,192.168.1.43,10.0.0.2,BENIGN,False,50613,583941,1,6,6,36,71.92507462,11.98751244,97323.5,0.0,116004.6
2025-10-31 16:51:56.530262,192.168.1.21,10.0.0.10,DDoS,True,80,9787801,4,0,24,0,2.452031871,0.408671979,3262600.333,3262600.333,0.0
2025-11-01 04:48:04.530262,192.168.1.48,10.0.0.10,DDoS,True,80,84121550,8,7,56,11607,138.644616,0.178313405,6008682.143,12000000.0,33039.16667
2025-10-31 14:57:44.530262,192.168.1.15,10.0.0.18,DDoS,True,80,76996422,8,4,56,11601,151.3966454,0.155851398,6999674.727,10900000.0,228832.0
2025-11-01 07:29:36.530262,192.168.1.2,10.0.0.10,DDoS,True,80,1027847,2,6,20,11601,11306.15743,7.783259571,146835.2857,14628.0,205565.6
2025-11-02 01:14:30.530262,192.168.1.2,10.0.0.3,DDoS,True,80,41417,3,5,26,11601,280730.135,193.1573991,5916.714286,7870.0,10326.75
2025-10-31 20:21:44.530262,192.168.1.42,10.0.0.11,DDoS,True,80,147735,3,6,26,11607,78742.34271,60.91989034,18466.875,247.5,29544.4
2025-11-02 12:11:03.530262,192.168.1.32,10.0.0.8,BENIGN,False,80,115226706,16,14,437,746,10.26671716,0.26035631,3973334.69,7681780.4,8655360.154
2025-10-31 17:35:13.530262,192.168.1.25,10.0.0.10,DDoS,True,80,69099,3,6,26,11601,168265.8215,130.2479052,8637.375,7020.5,13815.0
2025-11-01 02:34:02.530262,192.168.1.29,10.0.0.15,DDoS,True,80,6257611,5,0,30,0,4.794161861,0.799026977,1564402.75,1564402.75,0.0
2025-10-31 21:17:52.530262,192.168.1.38,10.0.0.6,DDoS,True,80,9755774,5,0,30,0,3.075101986,0.512516998,2438943.5,2438943.5,0.0
2025-11-02 09:37:21.530262,192.168.1.1,10.0.0.19,BENIGN,False,53,140,2,2,72,104,1257142.857,28571.42857,46.66666667,3.0,3.0
2025-10-31 07:09:23.530262,192.168.1.1,10.0.0.12,DDoS,True,80,1623163,3,4,26,11607,7166.871103,4.312567499,270527.1667,1214.5,541049.6667
2025-10-31 10:17:03.530262,192.168.1.42,10.0.0.1,BENIGN,False,53,190920,1,1,53,141,1016.132411,10.47559187,190920.0,0.0,0.0
2025-11-02 11:31:21.530262,192.168.1.9,10.0.0.2,BENIGN,False,443,1354,3,0,65,0,48005.90842,2215.657312,677.0,677.0,0.0
2025-11-02 08:59:32.530262,192.168.1.1,10.0.0.14,BENIGN,False,53,47586,2,2,90,212,6346.404405,84.05833649,15862.0,4.0,49.0
2025-10-31 15:00:58.530262,192.168.1.5,10.0.0.2,DDoS,True,80,421497,3,6,26,11601,27585.01247,21.35246514,52687.125,9523.5,84288.4
2025-11-01 23:39:25.530262,192.168.1.12,10.0.0.18,BENIGN,False,53,615,1,1,60,76,221138.2114,3252.03252,615.0,0.0,0.0
2025-11-02 13:04:15.530262,192.168.1.42,10.0.0.5,BENIGN,False,443,117592393,21,18,4252,1225,46.57614205,0.331654106,3094536.658,5879619.65,6600988.471
2025-10-31 21:42:49.530262,192.168.1.20,10.0.0.18,DDoS,True,80,5833889,5,0,30,0,5.142367296,0.857061216,1458472.25,1458472.25,0.0
2025-10-31 23:23:43.530262,192.168.1.33,10.0.0.6,DDoS,True,80,3746902,5,0,30,0,8.006614531,1.334435755,936725.5,936725.5,0.0
2025-11-01 12:14:28.530262,192.168.1.46,10.0.0.10,DDoS,True,80,27704,3,5,26,11607,419903.2631,288.7669651,3957.714286,1018.5,6913.75
2025-11-02 05:00:20.530262,192.168.1.17,10.0.0.18,BENIGN,False,41849,2076424,1,5,6,30,17.33749947,2.889583245,415284.8,0.0,518986.75
2025-11-01 18:49:36.530262,192.168.1.48,10.0.0.9,DDoS,True,80,1758977,5,0,30,0,17.05536798,2.84256133,439744.25,439744.25,0.0
